files_cumulative,unique_chars,total_chars,entropy_bits,zipf_slope,zipf_r2
7680,5491,8456907,9.684197051897343,-2.522855101697119,0.8336951743976924
7690,5491,8466057,9.684037112629435,-2.523221534332257,0.833695793275676
7700,5491,8471347,9.684076078724688,-2.523015459472907,0.8337229297945079
7710,5491,8475709,9.684124030730677,-2.523066794314812,0.8336929786696683
7720,5492,8482781,9.684312398836223,-2.5228254437558553,0.833706356732194
7730,5494,8491465,9.684498501516021,-2.5235392102957133,0.8336278701055762
7740,5494,8504639,9.683994192202753,-2.523607840126437,0.8336725134505287
7750,5494,8512587,9.684063631317583,-2.523650624534792,0.8336644369617842
7760,5494,8521205,9.684262626776507,-2.5235930933993407,0.8336127577342451
7770,5494,8530618,9.68441082350602,-2.523639433849423,0.833543995831247
7780,5496,8540247,9.68444255140958,-2.523908219880327,0.833597990007146
7790,5497,8548865,9.684653115774642,-2.524049993455868,0.8336094085852733
7800,5497,8557146,9.684577592372131,-2.524250673233346,0.8336074352658448
7810,5497,8564156,9.684794005838166,-2.5240268463731756,0.8335831896587753
7820,5497,8569903,9.68514776881602,-2.5238397306853795,0.8335270751677066
7830,5497,8577654,9.685647118296098,-2.5230908291090715,0.8335118175421428
7840,5505,8587700,9.686180815624326,-2.523664360104608,0.8337041673759829
7850,5507,8597117,9.686518488813222,-2.523758327167431,0.8336996432500423
7860,5507,8603277,9.686760735889852,-2.523754378552597,0.8336232858174966
7870,5513,8606690,9.686716610160564,-2.5255932213110888,0.8336455674739728
7880,5516,8620910,9.687303489363043,-2.526559636291282,0.8335333174742511
7890,5519,8629239,9.68755543887863,-2.5275478092276953,0.8334284459518702
7900,5525,8637523,9.68824840105807,-2.5270621703247795,0.8337335377807605
7910,5527,8649695,9.688468039020183,-2.526361091786982,0.8338219000138068
7920,5527,8662964,9.688558584616047,-2.526549026834769,0.8337332962650288
7930,5527,8667818,9.688710840349922,-2.526072106716945,0.8337653562780807
7940,5529,8678003,9.689285479575648,-2.5256151996624383,0.8337804374130372
7950,5537,8686739,9.689888261603224,-2.526001835397865,0.8340452420984069
7960,5538,8697897,9.689910700305976,-2.5262076152247603,0.8340764543142131
7970,5538,8709420,9.689661060518224,-2.5264027764422385,0.8340578771187079
7980,5539,8717276,9.689805417957423,-2.5269325417351074,0.8339835171686458
7990,5539,8725268,9.690054112156519,-2.526989044427577,0.8339367401836171
8000,5539,8730452,9.690239656741403,-2.527080114035291,0.8338891533950049
8010,5539,8749651,9.689846552249303,-2.527714172548787,0.8338668719423787
8020,5540,8757733,9.689611930129328,-2.5279240122387936,0.8339224044123815
8030,5540,8765940,9.690028632938713,-2.5278073598648105,0.833829420535122
8040,5542,8774173,9.690275941227883,-2.5285158792283413,0.8337678028204044
8050,5543,8780574,9.690222246235551,-2.528998393981337,0.8337495000310595
8060,5545,8790240,9.690008767188285,-2.5293673401035406,0.8338547865245542
8070,5546,8807171,9.690050842604073,-2.5298122373824024,0.8337661306640618
8080,5546,8815869,9.689844760855426,-2.5299683876011314,0.8338045788709852
8090,5546,8822868,9.68971798420539,-2.5301933624281547,0.8337900398844671
8100,5548,8830435,9.689799082774408,-2.53099590557768,0.8337465519861047
8110,5548,8847248,9.689611232992462,-2.5313332456795608,0.833711753618332
8120,5548,8852763,9.689816753167568,-2.531450343453874,0.8336685032277286
8130,5548,8866673,9.689514262867487,-2.531787703284451,0.8336611568222935
8140,5548,8874618,9.689707190406299,-2.531945329130369,0.8336143893264575
8150,5549,8881537,9.690044151355506,-2.5319664394006622,0.833558813416497
8160,5550,8887550,9.690132302305143,-2.5322319950645054,0.8335777002169719
8170,5550,8897900,9.690262939227893,-2.5323763777873958,0.8335346315073302
8180,5550,8904724,9.690202150732357,-2.532411503206644,0.8335089523750394
8190,5550,8924594,9.68979868675542,-2.5330394359499953,0.8334957630777533
8200,5550,8932067,9.689707611709572,-2.5332417629807558,0.8334937460628398
8210,5551,8936362,9.689699979477425,-2.5334452448283287,0.8335317336104129
8220,5551,8949960,9.689661727889408,-2.53363664923306,0.8334676831224846
8230,5552,8954870,9.689838478211183,-2.534034395649274,0.8334247007590192
8240,5552,8965431,9.689571517774427,-2.5343193892673654,0.8334010994435348
8250,5552,8971717,9.68971053007358,-2.5344360132879364,0.8333616262746671
8260,5553,8979792,9.690000749371585,-2.5346724625685635,0.8332422827269284
8270,5553,8986565,9.690063849221382,-2.534769320228383,0.8332251998587544
8280,5553,8992576,9.69014554387949,-2.5349302835839254,0.8331867722480838
8290,5554,9004757,9.690219101095215,-2.535541531571438,0.8331611598830153
8300,5557,9013552,9.690541072399661,-2.535395605377034,0.8332490791828696
8310,5557,9018723,9.690394483267323,-2.5355827724136586,0.8332566122315279
8320,5557,9029188,9.690259658553941,-2.5358293284079596,0.8332560129640681
8330,5557,9035482,9.690172687332005,-2.5360604073610706,0.8332479095206149
8340,5557,9041094,9.690303759546655,-2.5360857965081793,0.8332047059286781
8350,5557,9046808,9.690403451465365,-2.536068089499141,0.8331884670127363
8360,5558,9059049,9.690080713494352,-2.536603025021315,0.833202192657005
8370,5560,9139668,9.688602385819609,-2.5392668107117875,0.8332747429019628
8380,5561,9144982,9.688831699499815,-2.539288340115233,0.8332681097259835
8390,5562,9150934,9.689160479581608,-2.538986084244992,0.8332933651993314
8400,5562,9158331,9.689211145159025,-2.538901906529937,0.833320422112787
8410,5563,9167907,9.68929402516997,-2.5393024049149626,0.8332905136655809
8420,5563,9175806,9.689457002554192,-2.539196936480207,0.8332823933381555
8430,5563,9185959,9.689180757310474,-2.5395176993532735,0.8332720355414883
8440,5563,9196383,9.689308257541676,-2.539367262395342,0.8332885882090404
8450,5563,9203102,9.689426069033663,-2.5394223249304195,0.8332775987982538
8460,5564,9210753,9.689315511741121,-2.5397558969223586,0.8332835038158198
8470,5566,9227703,9.689032727479793,-2.5407266327899958,0.8332479283094626
8480,5567,9232378,9.688962416157638,-2.541085908441592,0.8332773674118831
8490,5567,9239649,9.689098129876617,-2.5409583599872727,0.8332782982606401
8500,5568,9244900,9.689198242125906,-2.5412809254438242,0.8333024403794778
8510,5568,9256195,9.689187346650641,-2.5416610793586427,0.8333042064832573
8520,5569,9267397,9.689832160453708,-2.54098055423694,0.833238379242693
8530,5569,9274851,9.689903617270646,-2.5408166647774393,0.833248402996684
8540,5570,9283121,9.690126057883838,-2.5405401660996674,0.8332969771587666
8550,5570,9294839,9.689860659346465,-2.540893116631316,0.8332887603443974
8560,5570,9300758,9.68976043929202,-2.540972370550937,0.8333099934378544
8570,5571,9306896,9.689768369965023,-2.541277809350084,0.8333176374165088
8580,5571,9315400,9.689711087110963,-2.5415082766362267,0.83329854791729
8590,5574,9323116,9.68989089197826,-2.5426416765477224,0.8332274190507217
8600,5576,9331738,9.690312052903101,-2.542792501355835,0.8331489628515872
8610,5579,9343161,9.69042843667447,-2.5430970209385233,0.833175085722422
8620,5579,9355029,9.690132844271085,-2.543439061656789,0.8331698001348781
8630,5580,9366324,9.690075939526745,-2.5439839665613624,0.8331143477735506
8640,5581,9374544,9.690222322390115,-2.543966366998939,0.8331567877590724
8650,5582,9383956,9.69020846481409,-2.544319564637789,0.8331224667155598
8660,5582,9396412,9.690083290850263,-2.544697839160581,0.8330849471658782
8670,5582,9411579,9.68994317216503,-2.544948787261901,0.8330483825812379
8680,5582,9422193,9.689973892334987,-2.545188812736152,0.8329974534934486
8690,5582,9426982,9.690037765643233,-2.5453199163924825,0.8329727583361092
8700,5582,9435817,9.689997221271561,-2.5453830236531236,0.8329412593342382
8710,5582,9441548,9.690118444851283,-2.545484739918652,0.8329124064135951
8720,5594,9455028,9.69016736562502,-2.548121392983597,0.833094735794499
8730,5595,9462266,9.690458772173043,-2.5482340642339887,0.8330306934504436
8740,5595,9467789,9.690596145505552,-2.5481339978713544,0.8329793115065884
8750,5596,9475114,9.690584322627362,-2.5485289051965365,0.8329393102602197
8760,5596,9485020,9.690296966952339,-2.5487690683678053,0.8329535739589902
8770,5609,9492372,9.690724962401987,-2.5514572848143025,0.8330491139648547
8780,5609,9502540,9.690552298483647,-2.551548362372402,0.8330365972783444
8790,5611,9513109,9.690340922678683,-2.5523536148941184,0.8329974769714563
8800,5611,9523982,9.690124593660023,-2.552380798865383,0.8330466143821218
8810,5611,9532140,9.690014779981967,-2.5523583229330145,0.8330871026015263
8820,5612,9540496,9.690129121324594,-2.552728953125304,0.8330442133426489
8830,5613,9552485,9.689949857053803,-2.5533746313142136,0.8330171726335279
8840,5613,9564857,9.68956357820138,-2.553246888516999,0.833063390348015
8850,5615,9571847,9.689690844104753,-2.553768555076436,0.8330323216026116
8860,5615,9577346,9.68982116883042,-2.5537386543319895,0.8330157537898709
8870,5616,9583025,9.690100107764497,-2.5537725248195793,0.8329248508227409
8880,5617,9593917,9.69052485009306,-2.5541288813813843,0.8328044148998996
8890,5617,9602895,9.690418036707383,-2.554162819188897,0.8327796423579062
8900,5617,9617633,9.689967073198797,-2.5544610296755352,0.8328099347859541
8910,5617,9624145,9.689822003059462,-2.5545918531957335,0.8328106241618949
8920,5618,9642332,9.689443596961578,-2.5549997902464217,0.8328730264300801
8930,5618,9649334,9.689492032319004,-2.5550516695866907,0.8328377422591204
8940,5618,9658169,9.689565265958372,-2.554922891968444,0.8328330776229228
8950,5618,9665226,9.689470111531294,-2.55511810457593,0.8328153658037774
8960,5619,9680657,9.689579615295171,-2.5551293460887052,0.8327706967828788
8970,5620,9687101,9.689698542018343,-2.555358584756186,0.832778812727587
8980,5620,9693959,9.689712140732771,-2.555471908587222,0.8327501275651062
8990,5621,9703759,9.68989441346137,-2.5557984025288767,0.8326522562372749
9000,5622,9711224,9.690086584487222,-2.5557095946773174,0.8326120863377258
9010,5622,9719721,9.68991995390967,-2.555950232761545,0.8326025431236269
9020,5623,9727980,9.689799156752326,-2.5562939962292788,0.8326272001509992
9030,5623,9736204,9.689804373316706,-2.556022396753634,0.8326768353649157
9040,5625,9741416,9.689964567959883,-2.556174681370238,0.8327636958912917
9050,5626,9747555,9.690108158474587,-2.5565422771364372,0.8327264037808416
9060,5626,9753753,9.690079247271862,-2.5566356583266545,0.8327166972346708
9070,5626,9759425,9.690024702789223,-2.556787687710924,0.8327212067055301
9080,5626,9770505,9.689920954778167,-2.5569826282449895,0.8327268517928961
9090,5626,9778942,9.690204377094599,-2.556404632519958,0.8327331463866156
9100,5626,9787074,9.690182684298172,-2.5566290036898374,0.8327097276590084
9110,5627,9798313,9.690349328566613,-2.556593247627613,0.8327215997009147
9120,5627,9806730,9.690445148557737,-2.5565363387353393,0.8327256364010492
9130,5627,9817540,9.690201907389145,-2.5568917565143594,0.8327278671212391
9140,5627,9826797,9.69018395778601,-2.5571736231411437,0.8326964185328286
9150,5627,9842439,9.690191802719315,-2.557482222148611,0.8326467720790353
9160,5627,9849724,9.69040776339617,-2.55759759889376,0.832572312857585
9170,5627,9855768,9.690473449961425,-2.557673486693259,0.8325395887616339
9180,5627,9866406,9.690260815695067,-2.557811546481803,0.8325652326029191
9190,5627,9871077,9.690390077893024,-2.5578756190710403,0.8325285010894568
9200,5629,9888103,9.690473665043191,-2.5584418611385953,0.8324943052937094
9210,5630,9892226,9.69059089314316,-2.5587404167319363,0.832479146445828
9220,5630,9899196,9.690804509317486,-2.558572271048198,0.8324450431162198
9230,5632,9908602,9.69103174678202,-2.5591860970780558,0.8323647381000665
9240,5635,9919114,9.690954356962665,-2.5599195567524755,0.8324185111288732
9250,5635,9930490,9.690695813285844,-2.560187393882376,0.8324273022706418
9260,5635,9934265,9.690606521044668,-2.5603089500615224,0.8324256507912737
9270,5635,9952028,9.690328910912262,-2.5608337107355488,0.8324126593234786
9280,5636,9957709,9.690443791307736,-2.561173194062548,0.8324106576982074
9290,5637,9966694,9.690739858556695,-2.5610817410188877,0.8323844499086881
9300,5640,9981507,9.69084219722111,-2.5614246667066,0.8324715696028312
9310,5640,9988581,9.690650070028887,-2.5616255065554223,0.8324742623696278
9320,5640,9997194,9.690579672378904,-2.5618635785588655,0.8324619955596573
9330,5641,10015610,9.690712633303209,-2.562387638658312,0.8323759580902704
9340,5644,10022190,9.691062152577468,-2.5628700305840812,0.8323278278503653
9350,5644,10037691,9.690959596215809,-2.5632547896890086,0.8322842275029579
9360,5644,10044869,9.69099320092132,-2.56330581816124,0.8322463362429
9370,5645,10053421,9.691064402422374,-2.5637941560658337,0.8322018645641546
9380,5646,10066540,9.691249674492036,-2.564434973586398,0.8321347996877682
9390,5646,10079743,9.691156771146362,-2.5646167625370637,0.8321156112685614
9400,5646,10086838,9.691148690841965,-2.5646805389422465,0.8321154340985567
9410,5646,10095426,9.691462957576206,-2.5644986888044374,0.8320680802117133
9420,5646,10099719,9.69150142828175,-2.5645145623410572,0.832064235714773
9430,5647,10108033,9.691755715954725,-2.564905238247325,0.8319823929917246
9440,5650,10116516,9.69207080527701,-2.565290727901775,0.8319779845285191
9450,5650,10127565,9.691780908792,-2.565181918628049,0.8320252346993199
9460,5654,10136506,9.692211167964519,-2.565899754056663,0.83192861550732
9470,5654,10146778,9.692195056901559,-2.5660204449417794,0.8318844266708469
9480,5654,10150733,9.692115878044792,-2.566157550045478,0.8318839185066376
9490,5655,10159502,9.692193668907429,-2.5663878804916593,0.8318826403312568
9500,5657,10176406,9.692262913641798,-2.567108873474875,0.8318553815226956
9510,5661,10182051,9.692463667141878,-2.5681812528697088,0.8318625861842547
9520,5662,10196331,9.692601945931793,-2.568611076341644,0.8318561524040851
9530,5666,10204230,9.692873975454086,-2.569228348083416,0.8318588768532703
9540,5667,10210906,9.693064713801329,-2.5692077059877354,0.8318916767497097
9550,5668,10219215,9.693284444909178,-2.5692537737128798,0.8318240930483717
9560,5668,10225887,9.693423294900573,-2.5691694759611337,0.8318125291250485
9570,5669,10238198,9.693408171416737,-2.5695844401699244,0.8317747931717027
9580,5669,10248021,9.693177903883125,-2.5698417872650494,0.8317719121460055
9590,5669,10255660,9.693204140628302,-2.569804765446987,0.8317754942303744
9600,5669,10263342,9.693177523142543,-2.56981016247562,0.8317785189656735
9610,5669,10273453,9.693368034468563,-2.569924918487687,0.8317142197505236
9620,5669,10281651,9.693199062277467,-2.5700599713069248,0.8317214903032594
9630,5670,10296186,9.693092130143642,-2.5703614500476957,0.831752709927106
9640,5670,10304173,9.693374477765841,-2.5703743847458815,0.8316930774372022
9650,5671,10312796,9.693627012044796,-2.5705162002375435,0.8317087817889905
9660,5671,10323598,9.693726743403479,-2.570653692079363,0.8316513642817176
9670,5675,10336045,9.693838055501164,-2.5715811228563554,0.8316419283172447
9680,5675,10342841,9.69367806048895,-2.5718012885257413,0.8316421599485099
9690,5675,10354388,9.693615573380198,-2.572002800022323,0.8316341546719608
9700,5675,10361353,9.693605038404506,-2.572022778058595,0.8316097883491148
9710,5676,10367341,9.693875645630595,-2.572194739545541,0.831577893323069
9720,5676,10381389,9.693478072640184,-2.572138791733234,0.8316279406193675
9730,5676,10386222,9.693565619582275,-2.5722253277936162,0.8315999514970166
9740,5677,10393049,9.693700999760058,-2.572331277070264,0.8316195949346424
9750,5677,10405668,9.693727543403302,-2.5726701505537357,0.8315781682078328
9760,5677,10410526,9.693720240169776,-2.5728008066271797,0.8315604817005912
9770,5678,10422795,9.693668103193973,-2.573405016415652,0.831535229997663
9780,5678,10430555,9.693930535038422,-2.5731213987218364,0.8314720038199318
9790,5678,10442516,9.693724078540123,-2.57344082341806,0.8314714085564636
9800,5679,10451943,9.693736626873052,-2.573920946796776,0.8314843847585061
9810,5679,10462804,9.69366582662324,-2.574144172469853,0.8314488289954381
9820,5682,10469980,9.693805553614938,-2.5750337815318707,0.8314133029263154
9830,5682,10486561,9.693236327914144,-2.575252200310728,0.8314754885188373
9840,5682,10491882,9.693320155914101,-2.575213395150475,0.8314887638079546
9850,5683,10498150,9.69345803818012,-2.5754042154298746,0.8315141116073129
9860,5684,10509719,9.693815418552719,-2.5754125301482853,0.8315138323162337
9870,5684,10515873,9.693946647717404,-2.575506365922623,0.8314622445373024
9880,5685,10526021,9.694220306749031,-2.5758886506061986,0.8313743879101725
9890,5686,10532029,9.694251927476913,-2.5760256492269757,0.831377109844907
9900,5686,10549293,9.693891318457641,-2.5763753430152017,0.8313620873112681
9910,5687,10555452,9.693876406063684,-2.5764922066003533,0.8313833865214979
9920,5687,10567962,9.693703932655547,-2.57676953199024,0.8313623668891889
9930,5687,10577218,9.693904370178014,-2.5763218247146047,0.8314072942743302
9940,5687,10587690,9.693792323812948,-2.5763001314926823,0.8314301752596919
9950,5688,10596172,9.694070818922402,-2.5756347002201085,0.8314701032392323
9960,5688,10611632,9.693878259004407,-2.5759047389674685,0.8314566283922158
9970,5688,10631172,9.693733698794315,-2.5763289289373517,0.8314060541708005
9980,5690,10640800,9.693945090660565,-2.5769502218179503,0.8313829198457193
9990,5695,10650570,9.69443543466916,-2.577488045939747,0.8313790835355289
10000,5695,10662066,9.694197469817686,-2.577699414711925,0.831347584553752
10010,5695,10676913,9.693941652710782,-2.577968623576727,0.8313341285662519
10020,5695,10684545,9.693858342925486,-2.5781160056025065,0.8313380537648916
10030,5695,10692874,9.693780842967888,-2.5781810242751333,0.8313235294989564
10040,5696,10700943,9.693999178839242,-2.5784146002078923,0.8313198627767936
10050,5697,10714230,9.693428891118867,-2.5788500740646545,0.8313842062658452
10060,5697,10720495,9.69360590465835,-2.578595478985935,0.8313841256405727
10070,5697,10728160,9.693822145361347,-2.5785212121234022,0.8313379636000721
10080,5697,10733512,9.693996207144526,-2.578072331849768,0.8313012991009899
10090,5697,10739841,9.694085627409947,-2.578036163155863,0.8312497902096133
10100,5698,10751938,9.694093159579838,-2.57851176783175,0.8312156831090157
10110,5702,10760971,9.694395508905915,-2.5790450824574087,0.8311975042608446
10120,5702,10777337,9.694044145521758,-2.5793852244929036,0.8311488567861298
10130,5702,10781092,9.693983080951789,-2.579413365963112,0.8311474570639091
10140,5702,10794902,9.693942026917389,-2.5795117239460423,0.8311082931299207
10150,5703,10805122,9.693681864564633,-2.580044997054198,0.8311203475692314
10160,5703,11283643,9.693691302165234,-2.58714511620062,0.8286430483116063
10170,5704,11360079,9.693134374041273,-2.588805220770006,0.8283008850440973
10180,5705,11369055,9.693297857100234,-2.588754667171083,0.8283044811938621
10190,5705,11382269,9.693058793404107,-2.5890287314741176,0.8282914799374292
10200,5705,11388631,9.692907941365785,-2.5892036956057765,0.8282947018772931
10210,5705,11394153,9.692864946444365,-2.5893089925259005,0.8282935087015719
10220,5705,11401998,9.692927937681798,-2.5894017875406035,0.8282616557188888
10230,5708,11413857,9.693073150245853,-2.590423779754824,0.8282198759655713
10240,5708,11430582,9.692782362273167,-2.590883591030822,0.8282153237485582
10250,5708,11440103,9.692887254811932,-2.591075093196944,0.828181775671563
10260,5709,11449671,9.692957714907607,-2.5912481501262166,0.8282340121074466
10270,5710,11460199,9.69314685701783,-2.5912700830674593,0.8282609024170291
10280,5710,11469440,9.693295087470517,-2.5907889287001376,0.8283090643766216
10290,5714,11484055,9.693350177484477,-2.591356367294106,0.828329575938109
10300,5714,11493959,9.693138149566499,-2.5916039145780383,0.8283206597992033
10310,5714,11499085,9.693066425382199,-2.5917503232152375,0.8283160526196597
10320,5715,11509403,9.693046078049868,-2.592008627158635,0.8282777148827449
10330,5718,11545525,9.69285528297153,-2.5932602581777404,0.8282263121862123
10340,5718,11574346,9.692643858980311,-2.593557824418816,0.8282056049234884
10350,5718,11589418,9.69229240953494,-2.593920126559397,0.8281908280024064
10360,5718,11607269,9.692333362008535,-2.593985159359635,0.8281357509612045
10370,5718,11616981,9.692405627013114,-2.5937594193741758,0.8280770453574764
10380,5720,11629395,9.6925449394873,-2.593969311931272,0.8281419503808651
10390,5720,11639283,9.692580722911432,-2.5939386612958244,0.8281477234196122
10400,5720,11654939,9.692627666959199,-2.5938247808563877,0.8281458631538612
10410,5723,11664305,9.693038906365397,-2.593986804657527,0.8282059242201107
10420,5726,11677461,9.693236189720736,-2.594654550738095,0.8281537240002499
10430,5726,11695004,9.693164035372387,-2.594824829416422,0.8281068999899639
10440,5726,11708426,9.693137212090988,-2.5950484534429488,0.8280627705097279
10450,5729,11759142,9.692635210876347,-2.5966018111561637,0.8281329948578654
10460,5729,11769800,9.692601106011193,-2.5968442373134946,0.8281041659727472
10470,5732,11777984,9.69270606510624,-2.5974787991055566,0.8281931277983524
10480,5735,11808620,9.692521878967085,-2.5984597525085134,0.8282609212482854
10490,5735,11815918,9.692489601694014,-2.5985437360437706,0.828249905293289
10500,5735,11828750,9.692375973664879,-2.5987257924122362,0.8282393331007694
10510,5735,11835309,9.692340675976697,-2.5989017067376747,0.8282253446259065
10520,5736,11843271,9.692491692217098,-2.5991938672709334,0.8282285822365202
10530,5736,11848714,9.692565165798918,-2.599103083878844,0.8282072553987523
10540,5738,11865969,9.692479661231713,-2.599809716871634,0.8282238170992028
10550,5738,11872441,9.692400022840651,-2.599929850712845,0.828220392149117
10560,5738,11880538,9.69256183027297,-2.599813680489998,0.8281971708955469
10570,5740,11886820,9.692739207896206,-2.6001267695066517,0.8282463337621258
10580,5743,11896723,9.693088261501092,-2.6006017118092224,0.8282490403501532
10590,5743,11905205,9.693069170772935,-2.6003403237913423,0.8282942504777242
10600,5744,11912675,9.693311986385325,-2.600282425014698,0.828256113157368
10610,5745,11917733,9.693223880153068,-2.600743328149219,0.8282576453301644
10620,5745,11926662,9.693301126360497,-2.6008838206794658,0.8282429841635607
10630,5745,11932966,9.69340202133105,-2.6009546893471334,0.8282035257248682
10640,5745,11944716,9.693573615219478,-2.600931240815663,0.828185526925393
10650,5745,11958087,9.693313658820985,-2.6012047091198953,0.8281910607159294
10660,5746,11964055,9.69349077745315,-2.6013518455379603,0.8281577710604793
10670,5747,11970241,9.693615706679164,-2.6017050561385946,0.8281240967761793
10680,5747,11981765,9.693524867025676,-2.60201340170206,0.8281015833764056
10690,5748,11989580,9.693507323543725,-2.602133549892895,0.8281543823678209
10700,5748,12000450,9.693390921845452,-2.602170214552261,0.8281483542348117
10710,5750,12007770,9.693777820032533,-2.602084363854784,0.8281580028046298
10720,5750,12017916,9.69380931833987,-2.6020957959587383,0.8281633827967743
10730,5750,12025921,9.693757266441159,-2.602250377338206,0.8281411204611344
10740,5750,12035248,9.693900231374936,-2.602323589627961,0.828093243294834
10750,5751,12043984,9.694200927037725,-2.6025232601018082,0.82798879144387
10760,5751,12049440,9.69419120897139,-2.602582383392001,0.8279769572329585
10770,5751,12054023,9.694308604118119,-2.6026577861429563,0.8279482476639768
10780,5752,12059859,9.694321123475504,-2.6030607843846987,0.8279233440106892
10790,5752,12068957,9.694264239539523,-2.603200224523439,0.8279198431439629
10800,5752,12079194,9.694427020498852,-2.6029599199929128,0.8279402772431058
10810,5752,12085626,9.69466110737888,-2.6029029564365276,0.8278867365288586
10820,5753,12095039,9.694801109244024,-2.602522310824222,0.8279717820418664
10830,5753,12106278,9.695055245640514,-2.6024263512219385,0.8279248150169315
10840,5754,12132217,9.695082207981818,-2.602952952061516,0.8278464854492404
10850,5754,12155797,9.694844297123298,-2.6032747109573076,0.8278397338312974
10860,5754,12167783,9.695163343237487,-2.603245230927836,0.8278086686053342
10870,5754,12176153,9.695229176580005,-2.603413288920551,0.8277713242718963
10880,5756,12184034,9.69540465384789,-2.6037330511099763,0.8277647956074635
10890,5756,12189997,9.695571144112524,-2.6035470678104513,0.827787842178008
10900,5756,12207335,9.695561829054952,-2.603939238211771,0.8277431416196859
10910,5756,12212169,9.695664672784174,-2.604013908792332,0.8277103047782943
10920,5756,12220907,9.695764063861025,-2.6040700286149607,0.8276731124781245
10930,5756,12227644,9.69579480235305,-2.6039620286748977,0.8276747449345644
10940,5756,12232282,9.695788925743459,-2.6040535347714546,0.8276625106668575
10950,5756,12240683,9.695754720645754,-2.604163437604529,0.8276398167983507
10960,5756,12249246,9.695805319910265,-2.6042001896834983,0.8276487540182537
10970,5756,12255823,9.695868067203303,-2.6042622252483643,0.8276340591422441
10980,5760,12263947,9.696404797261554,-2.603267998323853,0.8278146576600741
10990,5760,12277446,9.69636077740618,-2.6035155249899673,0.8277914927114969
11000,5760,12280885,9.696408785564229,-2.6036013205712205,0.8277809103387286
11010,5760,12294802,9.69648382456894,-2.603797052657613,0.8277317909574914
11020,5763,12309277,9.696785414695947,-2.6043214706292854,0.8277404620976305
11030,5764,12316998,9.69695328096324,-2.6044274108029395,0.827738361189268
11040,5764,12337280,9.697010132711513,-2.6038953600810397,0.8277353167514162
11050,5764,12345838,9.696965004965792,-2.6039764875665545,0.8277054382782274
11060,5765,12353215,9.69695195127188,-2.604394279056266,0.8276705354625937
11070,5765,12362559,9.697194184939843,-2.6042415712939437,0.8276598422689364
11080,5765,12374578,9.6969487565153,-2.604446649963869,0.8276652604601042
11090,5765,12382302,9.69692623449352,-2.6046015557565183,0.8276467210334569
11100,5765,12387732,9.69705152662667,-2.6047074144103006,0.8276223816300049
11110,5765,12393119,9.697186231594776,-2.604788147913096,0.8275887970559864
11120,5767,12401634,9.697478802226362,-2.605005046787608,0.8276120878239175
11130,5768,12408269,9.697566947350488,-2.605347040477223,0.8275883631135668
11140,5770,12419459,9.697667857038956,-2.605578809645315,0.827641594263453
11150,5772,12428563,9.69770817123813,-2.606095857949439,0.8276515768572182
11160,5777,12443451,9.697964732725442,-2.6065698600955387,0.8277859197469584
11170,5777,12452512,9.6978158958562,-2.606775501635989,0.8277751770475318
11180,5777,12456074,9.69780255454495,-2.606792005816892,0.827784369283632
11190,5777,12465423,9.697725139251622,-2.6067926908423398,0.8278051697036791
11200,5777,12474985,9.697788230675929,-2.606856021699656,0.8277780987883112
11210,5777,12489849,9.697712784375968,-2.6071987493230786,0.8277719985440878
11220,5777,12500857,9.697532768920837,-2.6073891669927556,0.8277690017257457
11230,5779,12568443,9.6955134892599,-2.608950102526319,0.8278696694928819
11240,5779,12573979,9.695521771415333,-2.6090558315843215,0.8278631608289121
11250,5780,12582148,9.695674198765998,-2.609307834844021,0.8278476543266586
11260,5785,12592842,9.69591094867742,-2.6103658935649823,0.8278927201329386
11270,5785,12599729,9.696002597330786,-2.6102531002588174,0.8278716750815769
11280,5785,12616192,9.695750353305193,-2.610488557660307,0.8278937448454995
11290,5785,12623713,9.69552809132909,-2.6106821756786633,0.8279039777056343
11300,5785,12634769,9.695462065531583,-2.610877965150196,0.8278857920679287
11310,5785,12642940,9.695452085671887,-2.610968608344777,0.8278718843987056
11320,5785,12655547,9.695265005906737,-2.6111539466938156,0.8278782318166221
11330,5785,12663147,9.695260689349148,-2.611300294039009,0.827856181868796
11340,5785,12672726,9.695348308328661,-2.6114383502338026,0.8278359202715301
11350,5786,12678888,9.695459601475408,-2.6114164809684093,0.8278353966270162
11360,5786,12688487,9.695329281756615,-2.611646864200518,0.8278306686653262
11370,5787,12700036,9.695559893468124,-2.6119102640383884,0.8278283493866984
11380,5788,12708918,9.695745660448662,-2.61184039289474,0.8278241323064368
11390,5788,12713337,9.695652810390062,-2.6119476379098154,0.8278288199451198
11400,5788,12720985,9.695571947270725,-2.6121313313575927,0.8278228269828156
11410,5788,12725370,9.695492558204837,-2.6122475056191865,0.827822937307009
11420,5788,12731191,9.695526542588457,-2.612262036175987,0.827812571819927
11430,5788,12739800,9.695533731995617,-2.6124431964652106,0.8277999871574879
11440,5788,12746150,9.695635243525905,-2.612547403164582,0.8277757945212034
11450,5788,12758259,9.695446940383487,-2.6124674336490576,0.8278360496777661
11460,5788,12762481,9.695491994777319,-2.6125753301066266,0.8278183112084088
11470,5789,12768899,9.695704417343833,-2.612473790984773,0.8278326630150669
11480,5789,12781504,9.695422659606537,-2.6127554315182127,0.8278420934989641
11490,5789,12786327,9.695554453267297,-2.612818777301198,0.8277978187203268
11500,5789,12795230,9.69559660268215,-2.612912201034188,0.8277788791014826
